400,-3.18612971925378
400.01,-3.18821314680523
400.02,-3.19029502502717
400.03,-3.19237535799497
400.04,-3.19445414977232
400.05,-3.19653140441137
400.06,-3.19860712595258
400.07,-3.20068131842491
400.08,-3.20275398584597
400.09,-3.20482513222151
400.1,-3.20689476154626
400.11,-3.20896287780333
400.12,-3.2110294849647
400.13,-3.21309458699087
400.14,-3.2151581878311
400.15,-3.2172202914236
400.16,-3.21928090169525
400.17,-3.22134002256178
400.18,-3.22339765792805
400.19,-3.22545381168759
400.2,-3.22750848772305
400.21,-3.2295616899062
400.22,-3.23161342209767
400.23,-3.23366368814745
400.24,-3.23571249189446
400.25,-3.2377598371669
400.26,-3.23980572778227
400.27,-3.2418501675472
400.28,-3.24389316025763
400.29,-3.24593470969901
400.3,-3.24797481964603
400.31,-3.25001349386286
400.32,-3.252050736103
400.33,-3.25408655010973
400.34,-3.25612093961555
400.35,-3.25815390834275
400.36,-3.26018546000315
400.37,-3.26221559829812
400.38,-3.26424432691904
400.39,-3.26627164954662
400.4,-3.26829756985155
400.41,-3.27032209149428
400.42,-3.27234521812504
400.43,-3.27436695338408
400.44,-3.27638730090141
400.45,-3.27840626429699
400.46,-3.2804238471808
400.47,-3.28244005315289
400.48,-3.2844548858032
400.49,-3.28646834871198
400.5,-3.28848044544942
400.51,-3.2904911795759
400.52,-3.29250055464205
400.53,-3.29450857418866
400.54,-3.2965152417469
400.549999999999,-3.29852056083803
400.559999999999,-3.30052453497394
400.569999999999,-3.30252716765658
400.579999999999,-3.30452846237844
400.589999999999,-3.30652842262245
400.599999999999,-3.30852705186206
400.609999999999,-3.31052435356107
400.619999999999,-3.31252033117399
400.629999999999,-3.31451498814573
400.639999999999,-3.31650832791188
400.649999999999,-3.31850035389883
400.659999999999,-3.32049106952329
400.669999999999,-3.32248047819299
400.679999999999,-3.32446858330622
400.689999999999,-3.32645538825218
400.699999999999,-3.32844089641068
400.709999999999,-3.33042511115248
400.719999999999,-3.33240803583921
400.729999999999,-3.33438967382345
400.739999999999,-3.33637002844854
400.749999999999,-3.33834910304894
400.759999999999,-3.34032690095005

400.769999999999,-3.34230342546824
400.779999999999,-3.34427867991106
400.789999999999,-3.34625266757709
400.799999999999,-3.34822539175603
400.809999999999,-3.35019685572865
400.819999999999,-3.3521670627671
400.829999999999,-3.3541360161345
400.839999999999,-3.35610371908534
400.849999999999,-3.35807017486556
400.859999999999,-3.36003538671205
400.869999999999,-3.36199935785328
400.879999999999,-3.36396209150907
400.889999999999,-3.36592359089052
400.899999999999,-3.36788385920022
400.909999999999,-3.36984289963232
400.919999999999,-3.37180071537233
400.929999999999,-3.37375730959724
400.939999999999,-3.37571268547571
400.949999999999,-3.377666846168
400.959999999999,-3.37961979482575
400.969999999999,-3.38157153459243
400.979999999999,-3.38352206860328
400.989999999999,-3.38547139998494
400.999999999999,-3.3874195318559
401.009999999999,-3.38936646732647
401.019999999999,-3.39131220949861
401.029999999999,-3.39325676146634
401.039999999999,-3.39520012631518
401.049999999999,-3.39714230712264
401.059999999999,-3.3990833069583
401.069999999999,-3.40102312888343
401.079999999999,-3.40296177595134
401.089999999999,-3.40489925120732
401.099999999999,-3.40683555768868
401.109999999999,-3.40877069842474
401.119999999999,-3.41070467643682
401.129999999999,-3.41263749473842
401.139999999999,-3.41456915633519
401.149999999999,-3.41649966422482
401.159999999999,-3.41842902139713
401.169999999999,-3.42035723083426
401.179999999999,-3.42228429551053
401.189999999999,-3.42421021839252
401.199999999999,-3.42613500243903
401.209999999999,-3.4280586506012
401.219999999999,-3.42998116582251
401.229999999999,-3.43190255103882
401.239999999999,-3.43382280917834
401.249999999999,-3.43574194316163
401.259999999999,-3.43765995590172
401.269999999999,-3.43957685030421
401.279999999999,-3.44149262926709
401.289999999999,-3.44340729568077
401.299999999999,-3.44532085242843
401.309999999999,-3.44723330238557
401.319999999999,-3.44914464842047
401.329999999999,-3.45105489339391
401.339999999999,-3.45296404015931
401.349999999999,-3.4548720915628
401.359999999999,-3.45677905044318
401.369999999999,-3.45868491963204
401.379999999999,-3.46058970195357
401.389999999999,-3.46249340022479
401.399999999999,-3.46439601725558
401.409999999999,-3.4662975558484
401.419999999999,-3.46819801879893
401.429999999999,-3.47009740889523
401.439999999999,-3.47199572891874
401.449999999999,-3.4738929816435
401.459999999999,-3.47578916983657
401.469999999999,-3.4776842962579
401.479999999999,-3.47957836366056
401.489999999999,-3.48147137479048
401.499999999999,-3.48336333238674
401.509999999999,-3.48525423918139
401.519999999999,-3.48714409789967
401.529999999999,-3.48903291125972

401.539999999999,-3.49092068197296
401.549999999999,-3.49280741274392
401.559999999999,-3.49469310627034
401.569999999999,-3.49657776524309
401.579999999999,-3.49846139234619
401.589999999999,-3.50034399025718
401.599999999999,-3.50222556164641
401.609999999999,-3.50410610917798
401.619999999999,-3.50598563550904
401.629999999999,-3.50786414329005
401.639999999999,-3.50974163516491
401.649999999998,-3.51161811377092
401.659999999998,-3.51349358173874
401.669999999998,-3.51536804169237
401.679999999998,-3.51724149624931
401.689999999998,-3.51911394802059
401.699999999998,-3.52098539961064
401.709999999998,-3.5228558536175
401.719999999998,-3.5247253126325
401.729999999998,-3.52659377924083
401.739999999998,-3.52846125602103
401.749999999998,-3.5303277455453
401.759999999998,-3.53219325037945
401.769999999998,-3.534057773083
401.779999999998,-3.53592131620898
401.789999999998,-3.53778388230426
401.799999999998,-3.53964547390926
401.809999999998,-3.54150609355824
401.819999999998,-3.54336574377916
401.829999999998,-3.54522442709357
401.839999999998,-3.54708214601722
